,country,month,number,year,type,date
9741,香港,3,-61.186272892262004,2011,percentage,2011-03-01
9742,タイ,3,-58.65208186309104,2011,percentage,2011-03-01
9743,シンガポール,3,-53.300170762491646,2011,percentage,2011-03-01
9744,マレーシア,3,-54.79802143446001,2011,percentage,2011-03-01
9745,インドネシア,3,-39.460899545525784,2011,percentage,2011-03-01
9746,フィリピン,3,-42.68369798912356,2011,percentage,2011-03-01
9747,ベトナム,3,-30.091185410334347,2011,percentage,2011-03-01
9748,インド,3,-34.557438794726934,2011,percentage,2011-03-01
9749,イスラエル,3,-76.41746111389864,2011,percentage,2011-03-01
9750,トルコ,3,-47.629796839729124,2011,percentage,2011-03-01
9751,ヨーロッパ計,3,-56.1958184599694,2011,percentage,2011-03-01
9752,英国,3,-43.1354932899096,2011,percentage,2011-03-01
9753,フランス,3,-56.29099133056917,2011,percentage,2011-03-01
9754,ドイツ,3,-64.99540343681494,2011,percentage,2011-03-01
9755,イタリア,3,-62.951082598235764,2011,percentage,2011-03-01
9756,ロシア,3,-53.30504689593569,2011,percentage,2011-03-01
9757,スペイン,3,-71.39234670355003,2011,percentage,2011-03-01
9758,スウェーデン,3,-60.28368794326241,2011,percentage,2011-03-01
9759,オランダ,3,-52.83942558746737,2011,percentage,2011-03-01
9760,スイス,3,-63.704536932883386,2011,percentage,2011-03-01
9761,ベルギー,3,-53.533190578158454,2011,percentage,2011-03-01
9762,フィンランド,3,-57.10607621009269,2011,percentage,2011-03-01
9763,ポーランド,3,-49.0301724137931,2011,percentage,2011-03-01
9764,デンマーク,3,-59.35706084959816,2011,percentage,2011-03-01
9765,ノルウェー,3,-59.23653715064758,2011,percentage,2011-03-01
9766,オーストリア,3,-63.94265232974911,2011,percentage,2011-03-01
9767,ポルトガル,3,-60.735468564650056,2011,percentage,2011-03-01
9768,アイルランド,3,-46.840148698884754,2011,percentage,2011-03-01
9769,アフリカ計,3,-37.806967447173044,2011,percentage,2011-03-01
9770,北アメリカ計,3,-46.19609164420485,2011,percentage,2011-03-01
9771,米国,3,-45.5871871200369,2011,percentage,2011-03-01
9772,カナダ,3,-48.085950413223145,2011,percentage,2011-03-01
9773,メキシコ,3,-57.869884575026234,2011,percentage,2011-03-01
9774,南アメリカ計,3,-48.66605335786569,2011,percentage,2011-03-01
9775,ブラジル,3,-53.72080391091798,2011,percentage,2011-03-01
9776,オセアニア計,3,-45.436868032149334,2011,percentage,2011-03-01
9777,豪州,3,-46.98871684657841,2011,percentage,2011-03-01
9778,ニュージーランド,3,-33.41513292433538,2011,percentage,2011-03-01
9779,無国籍・その他,3,-62.264150943396224,2011,percentage,2011-03-01
9780,総数,4,-62.46872668774391,2011,percentage,2011-04-01
9781,アジア計,4,-63.02344756246442,2011,percentage,2011-04-01
9782,韓国,4,-66.35229082929814,2011,percentage,2011-04-01
9783,中国,4,-49.489349285089,2011,percentage,2011-04-01
9784,台湾,4,-67.3595915390226,2011,percentage,2011-04-01
9785,香港,4,-87.60891025365896,2011,percentage,2011-04-01
9786,タイ,4,-78.2681913246598,2011,percentage,2011-04-01
9787,シンガポール,4,-82.91959180719404,2011,percentage,2011-04-01
9788,マレーシア,4,-69.84845845671487,2011,percentage,2011-04-01
9789,インドネシア,4,-57.57307351638618,2011,percentage,2011-04-01
9790,フィリピン,4,-33.457725947521865,2011,percentage,2011-04-01
9791,ベトナム,4,-5.325,2011,percentage,2011-04-01
9792,インド,4,-15.152060464279288,2011,percentage,2011-04-01
9793,イスラエル,4,-83.86516853932585,2011,percentage,2011-04-01
9794,トルコ,4,-63.375430539609646,2011,percentage,2011-04-01
9795,ヨーロッパ計,4,-64.57265481299817,2011,percentage,2011-04-01
9796,英国,4,-56.51229708453228,2011,percentage,2011-04-01
9797,フランス,4,-68.64363073749355,2011,percentage,2011-04-01
9798,ドイツ,4,-67.94821498626912,2011,percentage,2011-04-01
9799,イタリア,4,-76.98699421965318,2011,percentage,2011-04-01
9800,ロシア,4,-67.2176857199761,2011,percentage,2011-04-01
9801,スペイン,4,-65.15151515151516,2011,percentage,2011-04-01
9802,スウェーデン,4,-61.67444963308873,2011,percentage,2011-04-01
9803,オランダ,4,-58.043626448534425,2011,percentage,2011-04-01
9804,スイス,4,-71.65001722356183,2011,percentage,2011-04-01
9805,ベルギー,4,-69.16951080773606,2011,percentage,2011-04-01
9806,フィンランド,4,-56.02883355176933,2011,percentage,2011-04-01
9807,ポーランド,4,-64.12405699916178,2011,percentage,2011-04-01
9808,デンマーク,4,-57.38317757009346,2011,percentage,2011-04-01
9809,ノルウェー,4,-47.773279352226716,2011,percentage,2011-04-01
9810,オーストリア,4,-76.00334448160535,2011,percentage,2011-04-01
9811,ポルトガル,4,-81.15606936416185,2011,percentage,2011-04-01
9812,アイルランド,4,-45.486111111111114,2011,percentage,2011-04-01
9813,アフリカ計,4,-30.442374854481955,2011,percentage,2011-04-01
9814,北アメリカ計,4,-57.15762703807577,2011,percentage,2011-04-01
9815,米国,4,-55.459860344801804,2011,percentage,2011-04-01
9816,カナダ,4,-65.48395512653275,2011,percentage,2011-04-01
9817,メキシコ,4,-51.70494084899096,2011,percentage,2011-04-01
9818,南アメリカ計,4,-63.43533041913088,2011,percentage,2011-04-01
9819,ブラジル,4,-63.91886059559776,2011,percentage,2011-04-01
9820,オセアニア計,4,-62.30906194358542,2011,percentage,2011-04-01
9821,豪州,4,-64.69564271337649,2011,percentage,2011-04-01
9822,ニュージーランド,4,-48.761835396941,2011,percentage,2011-04-01
9823,無国籍・その他,4,-57.57575757575758,2011,percentage,2011-04-01
9824,総数,5,-50.40077743336088,2011,percentage,2011-05-01
9825,アジア計,5,-51.37922556402014,2011,percentage,2011-05-01
9826,韓国,5,-58.30239622004725,2011,percentage,2011-05-01
9827,中国,5,-47.930844542369265,2011,percentage,2011-05-01
9828,台湾,5,-40.47543970289398,2011,percentage,2011-05-01
9829,香港,5,-71.6523101018011,2011,percentage,2011-05-01
9830,タイ,5,-50.293875631832606,2011,percentage,2011-05-01
9831,シンガポール,5,-53.46718968153713,2011,percentage,2011-05-01
9832,マレーシア,5,-59.62738977760437,2011,percentage,2011-05-01
9833,インドネシア,5,-30.514777843022117,2011,percentage,2011-05-01
9834,フィリピン,5,-41.621811373742105,2011,percentage,2011-05-01
9835,ベトナム,5,-14.58198314970835,2011,percentage,2011-05-01
9836,インド,5,-35.28078569629817,2011,percentage,2011-05-01
9837,イスラエル,5,-51.80995475113122,2011,percentage,2011-05-01
9838,トルコ,5,-47.29344729344729,2011,percentage,2011-05-01
9839,ヨーロッパ計,5,-53.665501246674374,2011,percentage,2011-05-01
9840,英国,5,-42.35419867726635,2011,percentage,2011-05-01
9841,フランス,5,-57.193955763194396,2011,percentage,2011-05-01
9842,ドイツ,5,-59.87755847953216,2011,percentage,2011-05-01
9843,イタリア,5,-69.96885947839627,2011,percentage,2011-05-01
9844,ロシア,5,-51.651722510618214,2011,percentage,2011-05-01
9845,スペイン,5,-68.63550221099179,2011,percentage,2011-05-01
9846,スウェーデン,5,-40.29544521953221,2011,percentage,2011-05-01
9847,オランダ,5,-50.74676402256887,2011,percentage,2011-05-01
9848,スイス,5,-58.22383325781604,2011,percentage,2011-05-01
9849,ベルギー,5,-47.800149142431025,2011,percentage,2011-05-01
9850,フィンランド,5,-46.39940608760208,2011,percentage,2011-05-01
9851,ポーランド,5,-56.493506493506494,2011,percentage,2011-05-01
9852,デンマーク,5,-45.224006762468306,2011,percentage,2011-05-01
9853,ノルウェー,5,-36.09831029185868,2011,percentage,2011-05-01
9854,オーストリア,5,-71.29909365558913,2011,percentage,2011-05-01
9855,ポルトガル,5,-63.572433192686354,2011,percentage,2011-05-01
9856,アイルランド,5,-39.404352806414664,2011,percentage,2011-05-01
9857,アフリカ計,5,-29.508196721311478,2011,percentage,2011-05-01
9858,北アメリカ計,5,-42.056404946092464,2011,percentage,2011-05-01
9859,米国,5,-37.811742094906876,2011,percentage,2011-05-01
9860,カナダ,5,-59.851326941781295,2011,percentage,2011-05-01
9861,メキシコ,5,-56.642941874258604,2011,percentage,2011-05-01
9862,南アメリカ計,5,-51.32291040288635,2011,percentage,2011-05-01
9863,ブラジル,5,-46.00997506234415,2011,percentage,2011-05-01
9864,オセアニア計,5,-47.62592421441775,2011,percentage,2011-05-01
9865,豪州,5,-49.34682990219548,2011,percentage,2011-05-01
9866,ニュージーランド,5,-38.095238095238095,2011,percentage,2011-05-01
9867,無国籍・その他,5,-34.69387755102041,2011,percentage,2011-05-01
9868,総数,6,-36.064685170087316,2011,percentage,2011-06-01
9869,アジア計,6,-36.4133919216876,2011,percentage,2011-06-01
9870,韓国,6,-42.030175109443405,2011,percentage,2011-06-01
9871,中国,6,-40.775847106242644,2011,percentage,2011-06-01
9872,台湾,6,-23.00877963125548,2011,percentage,2011-06-01
9873,香港,6,-39.94104021899347,2011,percentage,2011-06-01
9874,タイ,6,-24.68144878097722,2011,percentage,2011-06-01
9875,シンガポール,6,-49.291543867603714,2011,percentage,2011-06-01
9876,マレーシア,6,-43.54430379746835,2011,percentage,2011-06-01
9877,インドネシア,6,-38.861604331948115,2011,percentage,2011-06-01
9878,フィリピン,6,-25.973303670745267,2011,percentage,2011-06-01
9879,ベトナム,6,-22.35294117647058,2011,percentage,2011-06-01
9880,インド,6,-22.208842250129024,2011,percentage,2011-06-01
9881,イスラエル,6,-35.1313969571231,2011,percentage,2011-06-01
9882,トルコ,6,-42.5561797752809,2011,percentage,2011-06-01
9883,ヨーロッパ計,6,-39.167327791383535,2011,percentage,2011-06-01
9884,英国,6,-29.69099494656615,2011,percentage,2011-06-01
9885,フランス,6,-38.52983687796821,2011,percentage,2011-06-01
9886,ドイツ,6,-42.44444444444444,2011,percentage,2011-06-01
9887,イタリア,6,-56.48546144121365,2011,percentage,2011-06-01
9888,ロシア,6,-46.053333333333335,2011,percentage,2011-06-01
9889,スペイン,6,-65.56556556556556,2011,percentage,2011-06-01
9890,スウェーデン,6,-32.75303643724696,2011,percentage,2011-06-01
9891,オランダ,6,-31.92883895131085,2011,percentage,2011-06-01
9892,スイス,6,-31.185567010309285,2011,percentage,2011-06-01
9893,ベルギー,6,-27.33463035019456,2011,percentage,2011-06-01
9894,フィンランド,6,-47.281921618204805,2011,percentage,2011-06-01
9895,ポーランド,6,-8.245614035087726,2011,percentage,2011-06-01
9896,デンマーク,6,-36.419213973799124,2011,percentage,2011-06-01
9897,ノルウェー,6,-27.904191616766468,2011,percentage,2011-06-01
9898,オーストリア,6,-53.24947589098532,2011,percentage,2011-06-01
9899,ポルトガル,6,-40.591715976331365,2011,percentage,2011-06-01
9900,アイルランド,6,-30.338389731621945,2011,percentage,2011-06-01
9901,アフリカ計,6,-9.765625,2011,percentage,2011-06-01
9902,北アメリカ計,6,-31.005550075466772,2011,percentage,2011-06-01
9903,米国,6,-29.440938409885618,2011,percentage,2011-06-01
9904,カナダ,6,-40.89419926768163,2011,percentage,2011-06-01
9905,メキシコ,6,-38.738170347003155,2011,percentage,2011-06-01
9906,南アメリカ計,6,-40.40231844527787,2011,percentage,2011-06-01
9907,ブラジル,6,-44.27244582043344,2011,percentage,2011-06-01
9908,オセアニア計,6,-41.2411083979191,2011,percentage,2011-06-01
9909,豪州,6,-42.10623956465277,2011,percentage,2011-06-01
9910,ニュージーランド,6,-38.83779264214047,2011,percentage,2011-06-01
9911,無国籍・その他,6,25.0,2011,percentage,2011-06-01
9912,総数,7,-36.067435936543205,2011,percentage,2011-07-01
9913,アジア計,7,-37.051562822649366,2011,percentage,2011-07-01
9914,韓国,7,-40.678633752943774,2011,percentage,2011-07-01
9915,中国,7,-47.27725773595887,2011,percentage,2011-07-01
9916,台湾,7,-25.806768023540954,2011,percentage,2011-07-01
9917,香港,7,-41.13819248758098,2011,percentage,2011-07-01
9918,タイ,7,-14.273648648648646,2011,percentage,2011-07-01
9919,シンガポール,7,-31.896850121149185,2011,percentage,2011-07-01
9920,マレーシア,7,-28.015075376884425,2011,percentage,2011-07-01
9921,インドネシア,7,-25.651399902896912,2011,percentage,2011-07-01
9922,フィリピン,7,-8.26651393661703,2011,percentage,2011-07-01
9923,ベトナム,7,-7.736826073713061,2011,percentage,2011-07-01
9924,インド,7,-5.61631139944393,2011,percentage,2011-07-01
9925,イスラエル,7,-25.84400465657741,2011,percentage,2011-07-01
9926,トルコ,7,-35.62945368171022,2011,percentage,2011-07-01
9927,ヨーロッパ計,7,-37.578084491740945,2011,percentage,2011-07-01
9928,英国,7,-22.87931990389947,2011,percentage,2011-07-01
9929,フランス,7,-44.00691272682384,2011,percentage,2011-07-01
9930,ドイツ,7,-34.37626980902073,2011,percentage,2011-07-01
9931,イタリア,7,-55.89770354906054,2011,percentage,2011-07-01
9932,ロシア,7,-40.899878394811516,2011,percentage,2011-07-01
9933,スペイン,7,-64.82049431715677,2011,percentage,2011-07-01
9934,スウェーデン,7,-19.153992395437257,2011,percentage,2011-07-01
9935,オランダ,7,-27.82656421514818,2011,percentage,2011-07-01
9936,スイス,7,-44.370629370629366,2011,percentage,2011-07-01
9937,ベルギー,7,-34.62940461725394,2011,percentage,2011-07-01
9938,フィンランド,7,-51.98675496688742,2011,percentage,2011-07-01
9939,ポーランド,7,-38.00813008130082,2011,percentage,2011-07-01
9940,デンマーク,7,-23.52176738141651,2011,percentage,2011-07-01
9941,ノルウェー,7,-23.258096172718354,2011,percentage,2011-07-01
9942,オーストリア,7,-42.22560975609756,2011,percentage,2011-07-01
9943,ポルトガル,7,-47.127468581687616,2011,percentage,2011-07-01
9944,アイルランド,7,-14.876957494407165,2011,percentage,2011-07-01
9945,アフリカ計,7,-23.837520042757887,2011,percentage,2011-07-01
9946,北アメリカ計,7,-27.465574116901266,2011,percentage,2011-07-01
9947,米国,7,-23.400096986083966,2011,percentage,2011-07-01
9948,カナダ,7,-44.6364390378767,2011,percentage,2011-07-01
9949,メキシコ,7,-42.28971962616822,2011,percentage,2011-07-01
9950,南アメリカ計,7,-37.84817039868924,2011,percentage,2011-07-01
9951,ブラジル,7,-42.79398762157383,2011,percentage,2011-07-01
9952,オセアニア計,7,-34.58744839839055,2011,percentage,2011-07-01
9953,豪州,7,-35.05108269613828,2011,percentage,2011-07-01
9954,ニュージーランド,7,-34.797401793999384,2011,percentage,2011-07-01
9955,無国籍・その他,7,-26.229508196721312,2011,percentage,2011-07-01
9956,総数,8,-31.919025818306395,2011,percentage,2011-08-01
9957,アジア計,8,-31.761820969097542,2011,percentage,2011-08-01
9958,韓国,8,-40.44523294529371,2011,percentage,2011-08-01
9959,中国,8,-40.15265039095526,2011,percentage,2011-08-01
9960,台湾,8,-12.616583508171857,2011,percentage,2011-08-01
9961,香港,8,-25.404650079571482,2011,percentage,2011-08-01
9962,タイ,8,-12.437861418281429,2011,percentage,2011-08-01
9963,シンガポール,8,-23.995026937422296,2011,percentage,2011-08-01
9964,マレーシア,8,4.463570856685337,2011,percentage,2011-08-01
9965,インドネシア,8,42.9301075268817,2011,percentage,2011-08-01
9966,フィリピン,8,-2.7732463295269127,2011,percentage,2011-08-01
9967,ベトナム,8,4.823151125401921,2011,percentage,2011-08-01
9968,インド,8,-16.959822255137937,2011,percentage,2011-08-01
9969,イスラエル,8,-50.437636761487965,2011,percentage,2011-08-01
9970,トルコ,8,-44.34285714285714,2011,percentage,2011-08-01
9971,ヨーロッパ計,8,-43.68365180467091,2011,percentage,2011-08-01
9972,英国,8,-27.41935483870968,2011,percentage,2011-08-01
9973,フランス,8,-44.39291153260419,2011,percentage,2011-08-01
9974,ドイツ,8,-41.96547144754316,2011,percentage,2011-08-01
9975,イタリア,8,-69.34412368643555,2011,percentage,2011-08-01
9976,ロシア,8,-40.98285714285714,2011,percentage,2011-08-01
9977,スペイン,8,-70.27687296416937,2011,percentage,2011-08-01
9978,スウェーデン,8,-25.413774693005877,2011,percentage,2011-08-01
9979,オランダ,8,-25.794732061762033,2011,percentage,2011-08-01
9980,スイス,8,-38.336820083682014,2011,percentage,2011-08-01
9981,ベルギー,8,-38.163437236731255,2011,percentage,2011-08-01
9982,フィンランド,8,-30.71017274472169,2011,percentage,2011-08-01
9983,ポーランド,8,-40.69431051108968,2011,percentage,2011-08-01
9984,デンマーク,8,-25.28868360277137,2011,percentage,2011-08-01
9985,ノルウェー,8,-27.370030581039757,2011,percentage,2011-08-01
9986,オーストリア,8,-52.338923212709624,2011,percentage,2011-08-01
9987,ポルトガル,8,-52.815177478580175,2011,percentage,2011-08-01
9988,アイルランド,8,-30.897009966777418,2011,percentage,2011-08-01
9989,アフリカ計,8,-18.895506226312946,2011,percentage,2011-08-01
9990,北アメリカ計,8,-19.172182102709144,2011,percentage,2011-08-01
9991,米国,8,-15.556637630976212,2011,percentage,2011-08-01
9992,カナダ,8,-34.626962818322355,2011,percentage,2011-08-01
9993,メキシコ,8,-20.24634334103156,2011,percentage,2011-08-01
9994,南アメリカ計,8,-30.138373270334114,2011,percentage,2011-08-01
9995,ブラジル,8,-30.255402750491157,2011,percentage,2011-08-01
9996,オセアニア計,8,-38.81486226777706,2011,percentage,2011-08-01
9997,豪州,8,-40.65173432882252,2011,percentage,2011-08-01
9998,ニュージーランド,8,-34.35776201733648,2011,percentage,2011-08-01
9999,無国籍・その他,8,-44.44444444444444,2011,percentage,2011-08-01
10000,総数,9,-24.942877523838177,2011,percentage,2011-09-01
10001,アジア計,9,-24.182641442427922,2011,percentage,2011-09-01
10002,韓国,9,-36.88052584095889,2011,percentage,2011-09-01
10003,中国,9,-18.087422542287726,2011,percentage,2011-09-01
10004,台湾,9,-17.561350439155348,2011,percentage,2011-09-01
10005,香港,9,-15.57733882192673,2011,percentage,2011-09-01
10006,タイ,9,7.231744540972059,2011,percentage,2011-09-01
10007,シンガポール,9,-29.81059566291519,2011,percentage,2011-09-01
10008,マレーシア,9,-5.457765969223956,2011,percentage,2011-09-01
10009,インドネシア,9,-52.3426650098677,2011,percentage,2011-09-01
10010,フィリピン,9,-14.85406815587804,2011,percentage,2011-09-01
10011,ベトナム,9,10.502525923956398,2011,percentage,2011-09-01
10012,インド,9,10.237388724035611,2011,percentage,2011-09-01
10013,イスラエル,9,-63.63146551724138,2011,percentage,2011-09-01
10014,トルコ,9,-16.58227848101265,2011,percentage,2011-09-01
10015,ヨーロッパ計,9,-28.295300543455937,2011,percentage,2011-09-01
10016,英国,9,-22.026375040205863,2011,percentage,2011-09-01
10017,フランス,9,-27.006535947712422,2011,percentage,2011-09-01
10018,ドイツ,9,-32.59060169932374,2011,percentage,2011-09-01
10019,イタリア,9,-33.91905231984205,2011,percentage,2011-09-01
10020,ロシア,9,-30.77115673510265,2011,percentage,2011-09-01
10021,スペイン,9,-50.94298245614035,2011,percentage,2011-09-01
10022,スウェーデン,9,-8.886933567971838,2011,percentage,2011-09-01
10023,オランダ,9,-24.525599713569633,2011,percentage,2011-09-01
10024,スイス,9,-33.521004763967085,2011,percentage,2011-09-01
10025,ベルギー,9,-30.639948287007115,2011,percentage,2011-09-01
10026,フィンランド,9,-21.754700089525514,2011,percentage,2011-09-01
10027,ポーランド,9,-26.547842401500944,2011,percentage,2011-09-01
10028,デンマーク,9,-23.19078947368422,2011,percentage,2011-09-01
10029,ノルウェー,9,-18.181818181818173,2011,percentage,2011-09-01
10030,オーストリア,9,-36.34185303514377,2011,percentage,2011-09-01
10031,ポルトガル,9,-26.211180124223603,2011,percentage,2011-09-01
10032,アイルランド,9,-15.27494908350306,2011,percentage,2011-09-01
10033,アフリカ計,9,-9.086956521739125,2011,percentage,2011-09-01
10034,北アメリカ計,9,-20.44668669576555,2011,percentage,2011-09-01
10035,米国,9,-17.13104471810456,2011,percentage,2011-09-01
10036,カナダ,9,-35.74762316335351,2011,percentage,2011-09-01
10037,メキシコ,9,-29.056386651323365,2011,percentage,2011-09-01
10038,南アメリカ計,9,-24.458365961889854,2011,percentage,2011-09-01
10039,ブラジル,9,-18.418314255983347,2011,percentage,2011-09-01
10040,オセアニア計,9,-44.009225024709885,2011,percentage,2011-09-01
10041,豪州,9,-43.736170212765956,2011,percentage,2011-09-01
10042,ニュージーランド,9,-49.60249858035207,2011,percentage,2011-09-01
10043,無国籍・その他,9,-42.85714285714286,2011,percentage,2011-09-01
10044,総数,10,-15.328113871174438,2011,percentage,2011-10-01
10045,アジア計,10,-13.883839050005832,2011,percentage,2011-10-01
10046,韓国,10,-31.765112547657992,2011,percentage,2011-10-01
10047,中国,10,-0.059301373344496255,2011,percentage,2011-10-01
10048,台湾,10,2.578587785537195,2011,percentage,2011-10-01
10049,香港,10,16.58284850277751,2011,percentage,2011-10-01
10050,タイ,10,-29.825255285488282,2011,percentage,2011-10-01
10051,シンガポール,10,-34.71283156252322,2011,percentage,2011-10-01
10052,マレーシア,10,-23.730098559514772,2011,percentage,2011-10-01
10053,インドネシア,10,-10.057061340941516,2011,percentage,2011-10-01
10054,フィリピン,10,-9.474768280123584,2011,percentage,2011-10-01
10055,ベトナム,10,12.87269285376243,2011,percentage,2011-10-01
10056,インド,10,-18.400726942298945,2011,percentage,2011-10-01
10057,イスラエル,10,-49.26701570680628,2011,percentage,2011-10-01
10058,トルコ,10,-35.22231909328684,2011,percentage,2011-10-01
10059,ヨーロッパ計,10,-26.4183344640434,2011,percentage,2011-10-01
10060,英国,10,-9.202918130235076,2011,percentage,2011-10-01
10061,フランス,10,-32.11097708082026,2011,percentage,2011-10-01
10062,ドイツ,10,-31.192001045614944,2011,percentage,2011-10-01
10063,イタリア,10,-38.03856583308225,2011,percentage,2011-10-01
10064,ロシア,10,-32.602285293033546,2011,percentage,2011-10-01
10065,スペイン,10,-45.51407989521938,2011,percentage,2011-10-01
10066,スウェーデン,10,-16.498413614075574,2011,percentage,2011-10-01
10067,オランダ,10,-22.803687635574832,2011,percentage,2011-10-01
10068,スイス,10,-26.904761904761912,2011,percentage,2011-10-01
10069,ベルギー,10,-33.28133125325013,2011,percentage,2011-10-01
10070,フィンランド,10,-35.54119547657511,2011,percentage,2011-10-01
10071,ポーランド,10,-24.24794895168641,2011,percentage,2011-10-01
10072,デンマーク,10,-19.698660714285708,2011,percentage,2011-10-01
10073,ノルウェー,10,-16.16607773851591,2011,percentage,2011-10-01
10074,オーストリア,10,-38.97849462365591,2011,percentage,2011-10-01
10075,ポルトガル,10,-30.19976498237368,2011,percentage,2011-10-01
10076,アイルランド,10,-11.571841851494696,2011,percentage,2011-10-01
10077,アフリカ計,10,-35.33980582524272,2011,percentage,2011-10-01
10078,北アメリカ計,10,-12.726276705825072,2011,percentage,2011-10-01
10079,米国,10,-11.148827834942182,2011,percentage,2011-10-01
10080,カナダ,10,-18.10104660793614,2011,percentage,2011-10-01
10081,メキシコ,10,-24.55399061032864,2011,percentage,2011-10-01
10082,南アメリカ計,10,-0.4827875734676752,2011,percentage,2011-10-01
10083,ブラジル,10,9.75039001560063,2011,percentage,2011-10-01
10084,オセアニア計,10,-12.379168986284725,2011,percentage,2011-10-01
10085,豪州,10,-11.021069692058347,2011,percentage,2011-10-01
10086,ニュージーランド,10,-16.234003656307124,2011,percentage,2011-10-01
10087,無国籍・その他,10,-16.92307692307692,2011,percentage,2011-10-01
10088,総数,11,-13.061696423226806,2011,percentage,2011-11-01
10089,アジア計,11,-12.7,2011,percentage,2011-11-01
10090,韓国,11,-32.06383971122062,2011,percentage,2011-11-01
10091,中国,11,34.8,2011,percentage,2011-11-01
10092,台湾,11,-3.5923589674764003,2011,percentage,2011-11-01
10093,香港,11,22.9,2011,percentage,2011-11-01
10094,タイ,11,-39.2,2011,percentage,2011-11-01
10095,シンガポール,11,-46.8,2011,percentage,2011-11-01
10096,マレーシア,11,-30.1,2011,percentage,2011-11-01
10097,インドネシア,11,-2.4,2011,percentage,2011-11-01
10098,フィリピン,11,-10.2,2011,percentage,2011-11-01
10099,ベトナム,11,1.0,2011,percentage,2011-11-01
10100,インド,11,3.5,2011,percentage,2011-11-01
10101,イスラエル,11,-21.0,2011,percentage,2011-11-01
10102,トルコ,11,-45.210449927431064,2011,percentage,2011-11-01
10103,ヨーロッパ計,11,-17.4,2011,percentage,2011-11-01
10104,英国,11,-12.3,2011,percentage,2011-11-01
10105,フランス,11,-18.7,2011,percentage,2011-11-01
10106,ドイツ,11,-18.7,2011,percentage,2011-11-01
10107,イタリア,11,-19.1,2011,percentage,2011-11-01
10108,ロシア,11,-24.3,2011,percentage,2011-11-01
10109,スペイン,11,-35.9,2011,percentage,2011-11-01
10110,スウェーデン,11,-2.9,2011,percentage,2011-11-01
10111,オランダ,11,-20.5,2011,percentage,2011-11-01
10112,スイス,11,-17.3,2011,percentage,2011-11-01
10113,ベルギー,11,-26.0,2011,percentage,2011-11-01
10114,フィンランド,11,-22.5,2011,percentage,2011-11-01
10115,ポーランド,11,-4.064272211720237,2011,percentage,2011-11-01
10116,デンマーク,11,-10.5,2011,percentage,2011-11-01
10117,ノルウェー,11,-20.6,2011,percentage,2011-11-01
10118,オーストリア,11,-26.9,2011,percentage,2011-11-01
10119,ポルトガル,11,-7.1,2011,percentage,2011-11-01
10120,アイルランド,11,-22.8,2011,percentage,2011-11-01
10121,アフリカ計,11,-4.4,2011,percentage,2011-11-01
10122,北アメリカ計,11,-10.8,2011,percentage,2011-11-01
10123,米国,11,-10.2,2011,percentage,2011-11-01
10124,カナダ,11,-11.5,2011,percentage,2011-11-01
10125,メキシコ,11,-26.4,2011,percentage,2011-11-01
10126,南アメリカ計,11,-12.6,2011,percentage,2011-11-01
10127,ブラジル,11,-9.1,2011,percentage,2011-11-01
10128,オセアニア計,11,-17.9,2011,percentage,2011-11-01
10129,豪州,11,-20.5,2011,percentage,2011-11-01
10130,ニュージーランド,11,0.3,2011,percentage,2011-11-01
10131,無国籍・その他,11,-10.2,2011,percentage,2011-11-01
10132,総数,12,-11.8,2011,percentage,2011-12-01
10133,アジア計,12,-12.7,2011,percentage,2011-12-01
10134,韓国,12,-30.1,2011,percentage,2011-12-01
10135,中国,12,31.7,2011,percentage,2011-12-01
10136,台湾,12,-4.4,2011,percentage,2011-12-01
10137,香港,12,4.4,2011,percentage,2011-12-01
10138,タイ,12,-3.1,2011,percentage,2011-12-01
10139,シンガポール,12,-37.9,2011,percentage,2011-12-01
10140,マレーシア,12,-22.2,2011,percentage,2011-12-01
10141,インドネシア,12,-15.2,2011,percentage,2011-12-01
10142,フィリピン,12,-8.7,2011,percentage,2011-12-01
10143,ベトナム,12,-0.2,2011,percentage,2011-12-01
10144,インド,12,0.18639328984156123,2011,percentage,2011-12-01
10145,イスラエル,12,10.0,2011,percentage,2011-12-01
10146,トルコ,12,17.12802768166091,2011,percentage,2011-12-01
10147,ヨーロッパ計,12,-9.7,2011,percentage,2011-12-01
10148,英国,12,-5.5,2011,percentage,2011-12-01
10149,フランス,12,-19.0,2011,percentage,2011-12-01
10150,ドイツ,12,-13.6,2011,percentage,2011-12-01
10151,イタリア,12,-13.3,2011,percentage,2011-12-01
10152,ロシア,12,-19.5,2011,percentage,2011-12-01
10153,スペイン,12,10.7,2011,percentage,2011-12-01
10154,スウェーデン,12,1.7,2011,percentage,2011-12-01
10155,オランダ,12,-10.6,2011,percentage,2011-12-01
10156,スイス,12,-8.2,2011,percentage,2011-12-01
10157,ベルギー,12,-5.5,2011,percentage,2011-12-01
10158,フィンランド,12,-10.1,2011,percentage,2011-12-01
10159,ポーランド,12,38.81856540084388,2011,percentage,2011-12-01
10160,デンマーク,12,-4.2,2011,percentage,2011-12-01
10161,ノルウェー,12,2.2,2011,percentage,2011-12-01
10162,オーストリア,12,-28.0,2011,percentage,2011-12-01
10163,ポルトガル,12,7.4,2011,percentage,2011-12-01
10164,アイルランド,12,-13.4,2011,percentage,2011-12-01
10165,アフリカ計,12,50.1,2011,percentage,2011-12-01
10166,北アメリカ計,12,-6.6,2011,percentage,2011-12-01
